Judul,Tanggal,Kategori,Deskripsi,URL Gambar,URL Link,Bahan,Langkah
"Resep Sate Maranggi Purwarkarta, Lengkap dengan Sambal Oncom",12-April-2024,resep_makanan,"Sate maranggi bisa jadi pilihan makanan keluarga saat momen libur Lebaran, dan dimasak bersama-sama. Simak resep sate maranggi dari Sajian Sedap berikut ini.","https://asset.kompas.com/crops/fFbL0RgH8MgLd5cYDQPCp6uQWKU=/35x29:649x438/780x390/filters:watermark(data/photo/2020/03/10/5e6775dc18fcf.png,0,-0,1)/data/photo/2024/04/12/6618a22ba16e7.jpg",https://www.kompas.com/food/read/2024/04/12/103700675/resep-sate-maranggi-purwarkarta-lengkap-dengan-sambal-oncom-,"300 gram daging sapi has dalam, potong kubus 2x2x1 cm | 100 gram lemak sapi, potong 2x2x1 cm | 50 ml air | 1 sendok teh minyak goreng | 20 buah tusuk sate | 1 semdok makan ketumbar bubuk | 1 sendok teh garam | 50 gram gula merah, sisir halus | 100 gram oncom, bakar, haluskan | 375 ml air | 3 potong uli bakar, untuk pelengkap | Artikel Kompas.id | 1 butir bawang merah | 2 buah cabai rawit merah | 1 buah cabai merah keriting | 3/4 sendok teh garam | 1 1/2 sendok makan gula pasir | 2 cm kencur | 1 cm jahe",Rendam daging sapi dan lemak sapi di dalam campuran bumbu halus dan minyak goreng. Remas-remas. Tuang air. Aduk rata. Diamkan satu jam di lemari es. | Tusuk-tusuk daging di tusuk sate. | Bakar sate sambil diolesi sisa bumbu sambil dibolak-balik sampai harum dan matang. Sisihkan. | Bikn sambal oncom. Rebus air dan bumbu halus sampai mendidih. Masukkan oncom. Masak sampai matang. Sajikan sate dengan sambal dan ketan.
"Resep Bakso Cilok Mercon, Camilan Lebaran untuk Keluarga",10-April-2024,resep_makanan,Bakso cilok punya tekstur alot yang mudah digigit dan terasa berdaging. Resep dari Sajian Sedap ini mudah dibuat karena hanya perlu dicampur dan direbus.,"https://asset.kompas.com/crops/SozYr3a1v7jTEoc4I_DDVObzeQA=/3x0:700x465/780x390/filters:watermark(data/photo/2020/03/10/5e6775dc18fcf.png,0,-0,1)/data/photo/2024/04/10/66164d141e871.jpg",https://www.kompas.com/food/read/2024/04/10/170500975/resep-bakso-cilok-mercon-camilan-lebaran-untuk-keluarga-,"sendok makan bawang merah, goreng | Setengah sendok makan bawang putih, goreng | 200 gram daging sapi sengkel segar tanpa cuci, potong-potong | Satu seperempat sendok teh garam kasar | Setengah sendok teh poly powder | 2 buah putih telur | 250 gram es serut | Seperdelapan sendok teh penyedap rasa | 1 siung bawang putih, haluskan | Seperdelapan sendok teh merica bubuk | 200 gram tepung sagu aren | 1 batang daun bawang, iris halus | Resep Bakso Bakar Pedas ala Kaki Lima, Berbumbu Meresap | Artikel Kompas.id | 6 butir bawang merah, goreng | 8 siung bawang putih, goreng | 4 cm kencur, goreng | 10 buah cabai merah besar, buang biji, goreng | 15 buah cabai rawit merah, goreng | 1 sendok teh garam | 1 sendok teh gula pasir | 100 ml air","Masukkan daging sapi dan garam ke dalam food processor. Giling sebentar sampai agak lembut. | Masukkan poly powder, putih telur, es serut, penyedap rasa, bawang putih, merica bubuk, bawang putih goreng, dan bawang merah goreng. Giling sampai lembut. | Tambahkan tepung sagu. Giling rata sampai lembut dan kalis. | Ambil sedikit adonan. Bentuk bulat. Masukkan ke dalam air hangat. Rebus sampai matang. Tiriskan. | Sambal, haluskan sambal. Tumis sambal sampai harum. Masukkan bakso cilok. Aduk rata. Bubuhi garam dan gula pasir. Tuang air. Aduk sampai meresep"
"Resep Sambal Goreng Kentang Udang Pete, Bikin Sedap Sayur Ketupat",9-April-2024,resep_makanan,"Kamu juga bisa membuat kreasi sambal goreng kentang lain, yaitu menggunakan udang dan pete.","https://asset.kompas.com/crops/aYj_iOytt5E8AD2GnkS0OeMW14A=/0x35:1000x702/780x390/filters:watermark(data/photo/2020/03/10/5e6775dc18fcf.png,0,-0,1)/data/photo/2024/04/09/66151e8659d2b.jpg",https://www.kompas.com/food/read/2024/04/09/183200575/resep-sambal-goreng-kentang-udang-pete-bikin-sedap-sayur-ketupat,"300 gram udang api-api, dikupas, disisakan ekor | 200 gram kentang, dipotong kotak 1 cm digoreng | 2 lembar daun salam | 1 cm lengkuas, dimemarkan | 2 buah cabai merah diiris | 2 sendok teh gula merah | 1 sendok teh garam | 200 ml santan dari seperempat butir kelapa | Setengah sendok makan air asam jawa dari 1 sendok teh asam, dilarutkan dalam 1 sendok makan air | 4 sendok makan minyak untuk menumis | minyak untuk menggoreng | Artikel Kompas.id | 4 buah cabai merah keriting | 4 buah cabai merah besar | 6 butir bawang merah | 3 siung bawang putih","Tumis bumbu halus, daun salam, lengkuas, dan cabai iris sampai harum. | Masukkan udang. Aduk hingga berubah warna. Masukkan kentang. Aduk rata. Tuang santan, garam dan gula. Aduk rata. | Masukkan air asam jawa. Masak sambil diaduk hingga bumbu meresap."
"Resep Rendang Kerang, Cepat Empuk dan Serap Bumbu",9-April-2024,resep_makanan,"Kuliner Minangkabau yang beragam, seperti sate, soto, dan dendeng batokok, menggugah selera dengan bumbu yang khas.","https://asset.kompas.com/crops/ePHplMX2jxj1z9IShDkHlLVcCMo=/0x197:750x697/780x390/filters:watermark(data/photo/2020/03/10/5e6775dc18fcf.png,0,-0,1)/data/photo/2024/04/09/66150f20d0d13.jpg",https://www.kompas.com/food/read/2024/04/09/165433175/resep-rendang-kerang-cepat-empuk-dan-serap-bumbu,"350 gram kerang darah, dicuci bersih, ditiriskan | 2 lembar daun salam | 4 lembar daun jeruk | 2 lembar daun kunyit | 2 batang serai, diambil putihnya, dimemarkan | 1 sendok teh garam | 1/2 sendok teh gula pasir | 500 ml santan dari 1 1/2 butir kelapa | 2 sendok makan minyak untuk menumis | 6 buah cabai merah | 8 butir bawang merah | 6 siung bawang putih | 4 cm kunyit","Lumuri kerang dengan satu sendok makan air jeruk nipis. | Panaskan minyak. Tumis bumbu halus, daun salam, daun jeruk, daun kunyit, dan serai sampai harum. Tambahkan kerang. Aduk rata. | Tuangkan santan, garam, dan gula pasir. Masak sampai matang dan bumbu meresap."
"Cara Membuat Opor Ayam Pedas, Sajian Lebaran Gurih dan Medok",9-April-2024,resep_makanan,Masakan Lebaran ini cocok dibuat oleh kamu pencinta pedas. Sesuaikan tingkat pedasnya dengan selera.,"https://asset.kompas.com/crops/mhskJzxUGrh9lDqQzs80aMNceGA=/120x164:1000x751/780x390/filters:watermark(data/photo/2020/03/10/5e6775dc18fcf.png,0,-0,1)/data/photo/2024/04/09/6614a40ea54da.jpg",https://www.kompas.com/food/read/2024/04/09/103100475/cara-membuat-opor-ayam-pedas-sajian-lebaran-gurih-dan-medok,"Resep Tongseng Ayam, Rahasia Gurih Pedas yang Bikin Nagih | Artikel Kompas.id | 1 ekor ayam, potong 14 bagian | 1/2 sdm air jeruk nipis | 1 sdt garam | 6 lembar daun jeruk, buang tulang daunnya | 3 lembar daun salam | 2 batang serai, ambil bagian putihnya, memarkan | 3 buah cabai merah besar, buang bijim iris halus | 2 sdt garam | 1/2 sdm gula pasir | 1,5 liter santan dari 1 butir kelapa | 3 sdm minyak untuk menumis | 6 butir kemiri, sangrai | 12 siung bawang merah | 5 siung bawang putih | 3 cm jahe | 5 buah cabai merah keriitng | 5 buah cabai rawit merah | 1/2 sdt jintan | 1/2 sdm ketumbar","Lumuri ayam dengan air jeruk nipis dan garam. Diamkan selama 15 menit. | Tumis bumbu halus, daun jeruk, daun salam, serai, dan cabai sampai harum. Masukkan ayam. Aduk rata. | Bubuhi garam dan gula pasir. Aduk rata. Tuang santan. Masak sambil diaduk sampai matang. Sajikan."
"Resep Gulai Telur untuk Pelengkap Ketupat Lebaran, Masak Antiribet",9-April-2024,resep_makanan,"Gulai telur bisa dijadikan pelengkap ketupat Lebaran. Cita rasanya gurih, mudah dibuat, dan cukup untuk lima orang.","https://asset.kompas.com/crops/cHuh2HtoCv89QXXHzEBmjl8RM7s=/0x0:1000x667/780x390/filters:watermark(data/photo/2020/03/10/5e6775dc18fcf.png,0,-0,1)/data/photo/2024/04/09/6614a2924f92d.jpg",https://www.kompas.com/food/read/2024/04/09/092709075/resep-gulai-telur-untuk-pelengkap-ketupat-lebaran-masak-antiribet,"5 butir telur rebus, kupas | 300 ml santan | 2 sdm minyak untuk menumis | 4 sdm cabai merah iris | 1 sdm bawang putih iris | 2 sdm bawang merah iris | 1 sdt kunyit iris | 1 sdt garam | 1 sdm cabai merah, iris serong | 1 sdm cabai hijau, iris serong | 1 iris lengkuas | Lihat Foto Ilustrasi gulai kambing(Shutterstock/Ariyani Tedjo) | Lihat Foto | Ilustrasi gulai kambing(Shutterstock/Ariyani Tedjo)","Panaskan minyak, tumis bumbu yang dihaluskan hingga layu dan beraroma. | Masukkan bumbu lain dan santan. Aduk dan masak hingga matang mendidih. | Masukkan telur ke dalam kuah santan yang sudah berbumbu. Masak kembali hingga santan berminyak dan bumbu meresap. Angkat. Hidangkan."
"Resep Rendang Padang 500 Gram untuk Lebaran, Praktis 2 Langkah Masak",7-April-2024,resep_makanan,"Namun, masyarkat di daerah lain juga umum menyajikan hidangan ini saat Idul Fitri yang ternyata bisa dibuat sendiri.","https://asset.kompas.com/crops/0jYdHU0Z7CE-uMNZ7xjObAbAJqQ=/0x0:996x664/780x390/filters:watermark(data/photo/2020/03/10/5e6775dc18fcf.png,0,-0,1)/data/photo/2024/04/07/6611eec6756a5.jpg",https://www.kompas.com/food/read/2024/04/07/150300875/resep-rendang-padang-500-gram-untuk-lebaran-praktis-2-langkah-masak,"Artikel Kompas.id | 500 gr daging sapi, potong kotak menjadi 10 | 600 ml santan kental dari 1 1/2 butir kelapa | 5 sdm cabai merah iris | 3 sdm bawang merah iris | 1 sdm bawang putih iris | 1 sdt kunyit iris | 1sdt jahe iris | 1 sdm garam | 1 sdm lengkuas iris | 1 lembar daun kunyit | 1 batang serai, memarkan | 2 batang asam kandis | Lihat Foto | ilustrasi rendang padang.( shutterstock/Gina Pamungkas)","Campur semua bahan dan bumbu ke dalam wajan. Masak dengan api sedang sambil sesekali diaduk hingga empuk, kuah kering, dan berminyak. Angkat. | Hidangkan sebagai lauk nasi."
"Resep Sayur Godog Pepaya khas Betawi, Teman Makan Ketupat Lebaran",5-April-2024,resep_makanan,Masakan berkuah gurih khas Betawi ini identik sebagai pendamping lontong atau ketupat saat Lebaran.,"https://asset.kompas.com/crops/rPe6FGpjq-q0BVxLipltKu_z0EI=/0x0:360x240/780x390/filters:watermark(data/photo/2020/03/10/5e6775dc18fcf.png,0,-0,1)/data/photo/2020/07/31/5f2371bc4aa05.jpg",https://www.kompas.com/food/read/2024/04/05/122958675/resep-sayur-godog-pepaya-khas-betawi-teman-makan-ketupat-lebaran,"Resep Tongseng Ayam, Rahasia Gurih Pedas yang Bikin Nagih | Artikel Kompas.id | 200 gr daging sandung lamur | 1,5 liter air | 1 cm jahe, memarkan | 300 gr pepaya muda, potong korek apii | 200 gr buncis, iris miring | 2 buah wortel, potong lebih besar dari korek api | 3 buah cabai merah besar, iris miring | 2 batang serai, ambil bagian putihnya, memarkan | 2 lembar daun salam | 8 lembar daun jeruk | 6 1/2 sdt garam | Merica bubuk secukupnya | Gula merah, iris, secukupnya","Rebus daging hingga empuk. Angkat dagingnya. Potong-potong. Rebus kembali hingga daging empuk. Sisihkan | Tumis bumbu halus, serai, daun salam, dan daun jeruk sampai harum. Tambahkan cabai merah. Tumis sampai layu | Masukkan daging dan kuahnya. Biarkan mendidih. Bubuhi garam, merica bubuk, dan gula merah. Aduk rata | Tuang santan. Aduk rata hingga mendidih | Masukkan pepaya, buncis, dan wortel. Masak sampai matang. Menjelang diangkat, tuang air asam jawa. Aduk rata hingga matang"
"Resep Sop Kambing Kuah Susu Gurih dan Creamy, Cocok untuk Bukber",20-Maret-2024,resep_makanan,"Sop kambing kuah susu nikmat disajikan selagi hangat bersama nasi dan taburan bawang goreng. Kamu bisa menggunakan daging, tulang, dan aneka jeroan kambing untuk membuat kaldu yang nikmat.","https://asset.kompas.com/crops/BZq0iG6hpiTCNyduc8dKm5_FkgQ=/0x0:1000x667/780x390/filters:watermark(data/photo/2020/03/10/5e6775dc18fcf.png,0,-0,1)/data/photo/2022/06/27/62b9215aed2f4.jpg",https://www.kompas.com/food/read/2024/03/20/101244275/resep-sop-kambing-kuah-susu-gurih-dan-creamy-cocok-untuk-bukber,"200 gr daging kambing | 50 gr usus kambing | 50 gr babat kambing | 50 gr paru kambing | 50 gr lidah kambing | 1 liter air | 3 sdm minyak | 5 lembar daun jeruk | 3 cm jahe, memarkan | 3 cm lengkuas, memarkan | 2 lembar daun salam | 2 batang serai, memarkan | 3 butir kapulaga | 3 butir pekak | 2 sdm susu bubuk | 1 sdm minyak samin | 7 siung bawang putih | 5 butir bawang merah | Setengah sdt merica butir | 5 butir cengkih | Setengah sdt pala bubuk | Setengah sdt kayu manis bubuk | 3 buah cabau merah | Garam secukupnya | Irisan daun bawang secukupnya | Potongan tomat | Emping secukupnya | Kecap manis secukupnya | Bawang goreng secukupnya | Sambal rebus secukupnya | Irisan jeruk nipis secukupnya","Siapkan panci lalu tuang air dan didihkan air. | Setelah mendidih masukkan daging, usus, babat dan lidah dan masak hingga matang dan empuk. | Setelah matang dan empuk angkat lalu potong-potong dan sisihkan. | Siapkan wajan lalu tumis bumbu halus bersama dengan daun jeruk, lengkuas, daun salam, serai, kapulaga dan pekak hingga harum dan matang. | Saat sudah matang, angkat lalu masukkan ke dalam kaldu rebusan daging. | Masukkan susu lalu masak sambil diaduk hingga mendidih. | Setelah mendidih, masukkan potongan daging sambil diaduk lalu masak kembali sebentar. | Saat sudah matang, tuang kedalam mangkuk saji lalu berikan minyak samin dan pelengkap lainnya."
"Resep Sup Ayam Kuah Jahe, Ide Makanan Sahur Sehat",13-Maret-2024,resep_makanan,"Coba buat sup sehat, seperti sup ayam kuah jahe yang bumbunya sederhana. Sup ini juga cocok untuk menghangatkan tubuh karena ada rasa pedas dari jahe.","https://asset.kompas.com/crops/Vn5HOlXnKzM3pf2Tout-PxUeNhA=/0x0:1000x667/780x390/filters:watermark(data/photo/2020/03/10/5e6775dc18fcf.png,0,-0,1)/data/photo/2024/03/13/65f19df943eef.jpg",https://www.kompas.com/food/read/2024/03/13/200200975/resep-sup-ayam-kuah-jahe-ide-makanan-sahur-sehat,"Artikel Kompas.id | 10 potong sayap ayam | 2 sdm minyak goreng | 1 sdt minyak wijen | 3 siung bawang putih, memarkan | 2 cm jahe, memarkan | 1 liter air untuk kaldu | 1 sdm kecap asin | 1 sdt garam | Setengah sdt merica bubuk | 100 gr biji teratai (opsional) | 250 gr jamur shitake | 1 batang daun bawang, iris | 2 batang daun ketumbar, iris","Cuci bersih sayap ayam dan tiriskan. | Panaskan minyak goreng bersama minyak wijen, tumis bawang putih dan jahe sampai harum. Masukkan ke dalam air untuk membuat kaldu, didihkan. | Masukkan sayap ayam, kecap asin, garam, dan merica bubuk. Maask hingga ayam lunak dan kuah menyusut. | Rendam biji teratai ke dalam air selama 30 menit, buang biji kecil berwarna hijau di tengahnya. Rebus sampai lunak. | Setelah ayam lunak, masukkan biji teratai dan jamur. Masak sebentar dan angkat. | Sajikan hangat, beri irisan daun bawang dan ketumbar."
"Resep Mi Tek-tek Goreng, Sahur Praktis Cemplung Semua Bahan",13-Maret-2024,resep_makanan,Mi tek-tek ala abang-abang ini terdiri dari banyak bahan makanan dan masaknya cepat karena hanya perlu tumis semua bahan jadi satu.,"https://asset.kompas.com/crops/LkLeuWytALG_zKgmgjz2a7MzxEE=/0x35:750x535/780x390/filters:watermark(data/photo/2020/03/10/5e6775dc18fcf.png,0,-0,1)/data/photo/2024/03/13/65f17db1d3910.jpg",https://www.kompas.com/food/read/2024/03/13/180800175/resep-mi-tek-tek-goreng-sahur-praktis-cemplung-semua-bahan,"200 gram mi telur gepeng, rebus | Setengah sendok makan kecap manis | Setengah sendok makan kecap asin | 2 buah cabai merah besar, potong serong | 2 butir telur, kocok lepas | 1 buah paha ayam atas bawah, rebus, suwir | 5 butir bakso sapi, iris | Setengah buah tomat merah, potong–potong | 3 lembar kol, iris | 6 batang caisim, potong-potong | 2 sendok makan kecap manis | Dua seperempat sendok teh garam | Seperempat sendok teh merica bubuk | 1 sendok teh gula pasir | 300 ml kaldu ayam dari sisa rebusan ayam | 2 batang daun bawang, iris serong | 1 batang daun seledri, potong-potong | 2 sendok makan minyak, untuk menumis | Artikel Kompas.id | 5 butir bawang merah | 4 siung bawang putih","Aduk rata mi bersama kecap manis dan kecap asin. Sisihkan. | Tumis bumbu halus sampai harum. Masukkan cabai merah. Masak sampai layu. Sisihkan di pinggir wajan. Masukkan telur. Aduk sampai berbutir. | Masukkan ayam dan bakso sapi. Aduk rata. Tambahkan tomat, kol, dan caisim. Aduk sampai layu. | Tuangkan kecap manis, kecap asin, garam, merica bubuk, dan gula pasir. Aduk rata. Tuang kaldu. Masak sampai sayuran matang. | Masukkan mi. Aduk sampai matang dan bumbu meresap. Tambahkan daun bawang dan seledri. Aduk menyebar."
"Resep Ikan Bandeng Bumbu Kemangi, Lauk Praktis untuk Sahur",11-Maret-2024,resep_makanan,"Masaklah ikan bandeng bersama beberapa bumbu, seperti bawang putih, bawang merah, dan kunyit.","https://asset.kompas.com/crops/MGtPuDWVIAy_i4jAer4Oi64xuu8=/3x0:700x465/780x390/filters:watermark(data/photo/2020/03/10/5e6775dc18fcf.png,0,-0,1)/data/photo/2022/01/05/61d500a686ef1.jpg",https://www.kompas.com/food/read/2024/03/11/083100375/resep-ikan-bandeng-bumbu-kemangi-lauk-praktis-untuk-sahur,10 siung bawang putih | 10 butir bawang merah | 3 sentimeter kunyit | Garam secukupnya,"Lumuri ikan dengan air jeruk nipis lalu diamkan sekitar 15 menit. | Tumis bumbu halus hingga harum, lalu masukkan cabai merah, cabai hijau, dan tomat, kemudian masak sembari diaduk hingga rata. | Tuang air ke dalam tumisan bumbu, lalu masak hingga kuah mendidih. Setelah itu masukkan ikan dan masak menggunakan api kecil hingga ikan matang dan kuah menyusut. | Masukkan kemangi dan koreksi rasa, aduk sebentar lalu matikan api kompor dan sajikan."
"Resep Sup Ayam Kembang Tahu, Menu Sahur Bikin Kenyang",11-Maret-2024,resep_makanan,"Kamu bisa mulai dengan menu sahur praktis yang tetap bisa mengenyangakn, seperti sup ayam.","https://asset.kompas.com/crops/UoB_TOoyM9ZCL1LpJ5qPnOekrks=/0x31:880x618/780x390/filters:watermark(data/photo/2020/03/10/5e6775dc18fcf.png,0,-0,1)/data/photo/2024/01/03/6594c367e04da.jpg",https://www.kompas.com/food/read/2024/03/11/073100675/resep-sup-ayam-kembang-tahu-menu-sahur-bikin-kenyang,Sambal secukupnya | Irisan seledri secukupnya | Bawang merah goreng secukupnya | Lihat Foto | Ilustrasi sup ayam jahe kunyit.(Shutterstock/Maren Winter),"Tumis bawang putih, bombai, dan jamur hioko hingga harum, kemudian angkat dan sisihkan. Rebus ayam sekitar 15 menit kemudian tiriskan dan buang air rebusannya. | Didihkan dua liter air bersih, lalu masukkan ayam, jahe, daun bawang, pala, garam, gula, kaldu bubuk, dan merica bubuk. Rebus ayam dengan api sedang hingga empuk, tambahkan air jika air menyusut. | Masukkan tumisan jamur, bumbu sup ayam, wortel, kembang tahu, dan tomat. Masak sampai sayuran empuk. Matikan api, koreksi rasa dan tambahkan minyak wijen, sajikan selagi hangat."
"Resep Pepes Tahu Teri Medan, Simpan di Freezer Kukus Saat Sahur",8-Maret-2024,resep_makanan,Coba masak pepes tahu teri medan yang mudah dibuat. Kamu juga bisa menajdikannya stok lauk untuk dua sampai tiga hari dengan cara simpan di freezer.,"https://asset.kompas.com/crops/goLqdU2aXw4aSLL6b6gTXuJKcdw=/10x15:686x465/780x390/filters:watermark(data/photo/2020/03/10/5e6775dc18fcf.png,0,-0,1)/data/photo/2024/03/08/65eac6074f395.jpg",https://www.kompas.com/food/read/2024/03/08/180200975/resep-pepes-tahu-teri-medan-simpan-di-freezer-kukus-saat-sahur-,"Artikel Kompas.id | 1 buah tahu putih, haluskan | 50 gram teri medan, seduh | 1 buah cabai merah besar, potong serong | 1 buah cabai hijau besar, potong serong | 1 butir telur | 50 ml santan dari 1/4 butir kelapa | 2 lembar daun salam, potong - potong | 1/4 sendok teh merica bubuk | 1/2 sendok teh gula pasir | 6 butir bawang merah | 2 siung bawang putih | 1/2 sendok teh ketumbar kasar",Campur semua bahan dan bumbu halus jadi satu sampai rata. | Ambil selembar daun pisang. Letakkan sepotong daun salam. Sendokkan adonan di atasnya. Bungkus. Semat sisinya dengan lidi. | Kukus di dalam kukusan yang sudah dipanaskan 25 menit sampai matang.
